id,dialogue,summary
13611976,"Linda: Why did you have a vinyl copy of Random Acces Memories shipped to my address?
Dave: Who said I did that?
Linda: Well, it arrived today and it has your name on it, care of me.
Dave: Oh yeah, I forgot. It's been a busy week.
Linda: OK. Going back to my question: why?
Dave: The mailman and I have had some disagreements lately. ",Linda got a vinyl copy of Random Acces Memories shipped to her address. Dave has had a disagreement with the mailman lately.
13729556,"King: hey i heard you had an accident
Jake: yea it was a small one
King: a SMALL ONE? i heard you guys hit in a road blocker xD
Jake: i know xD
King: so? are you alright
Jake: i've been better
King: i saw Ben, he was okay.. apart from that scar on his face
Jake: yea that's bad
King: so what about you
Jake: i injured my knee, it'ss take some time to recover
King: oww","Jake and Ben had an accident, they hit in a road blocker. Jake injured his knee and Ben has a scar on his face. "
13682108,"Nat: i have seen your jewelery
Kate: oh
Nat: i think its gorgeous
Kate: thx :)
Nat: can you make something for me?
Kate: ofc :)
Kate: but i need some time
Nat: of course, no problem",Nat wants Kate to make some jewelery for her.
13812614,"Doug: I just saw what you posted.
Jessica: You mean the photo?
Doug: Yes, the photo.
Doug: I would like you to take it down.
Jessica: Huh? Why? Is there something wrong?
Doug: I may get into trouble because of it, so...
Jessica: Uhm. It's just a selfie in a cafe.
Doug: Yeah, for you, but my girlfriend will may think differently. So please take it down.
Jessica: Damn, ok, I didn't know. Seems a bit too much for me, but ok.",Jessica posted a selfie with Doug. Doug's partner may get jealous. Doug asks Jessica to delete it. She complies.
13730355,"Gavyn: I can’t pick up kids from school today.
Shyla: You’re kidding, right?
Gavyn: No, the Japanese came here earlier, I have a meeting.
Shyla: Oh god, ok, I’ll call my mum.
Gavyn: I’m sorry, it’s not my fault :(",Gavyn can't pick the kids from school today as the Japanese came for a meeting earlier. Shyla will call her mom.
13731327,"Frank: i owe you one btw!
Judy: haha, you owe me two😜
Frank: okay then, two dates it is. haha
Judy: lol",Frank owes Judy two dates.
13864966,"Lene: Are you going for a pizza tonight?
Jeff: Yes! that was the plan, right?
Joona: It is the plan
Ian: where?
Lene: I like the sweet, little Italian place at the corner
Lene: but in 5 we will make it full
Jeff: but I think they will be happy
Lene: ok!","Lene, Jeff, Joona and Ian will eat pizza at a small Italian place at the corner."
13611722,"Linda: Happy birthday Mom!!!
Patricia: Thank you sweetheart.
Linda: You are the best mom in the world. I love you!",Linda wishes happy birthday to her Mom Patricia and calls her the best mom in the world.
13818776,"Hannah: Sorry guys.
Hannah: I missed the party, because I had to help my parents.
Gerard: Are they ok?
Hannah: Sure thing
John: No worries
John: There will be other opportunities :-)) 
Hannah: I'm looking forward to it!
Gerard: There will be a good event around the corner.
John: It's good to know",Hannah missed the party because she had to help her parents. There are new events coming.
13729254-1,"Veronica: heyo, I sent you the files by wetransfer
Erica: cool, thx!
Veronica: let me know if they work ok
Erica: yup
Erica: hey, the video file has some artifacts at the beginning
Veronica: what? 
Veronica: <file_gif>
Veronica: i watched it through before sending :-/
Veronica: oooh, ok I see now
Erica: yeah, could you please reexport it?
Veronica: yup, on it
Veronica: give me 30 min
Veronica: sorry :-/
Erica: it's ok, good thing we caught it now ;)
Veronica: :-D",Veronica sent Erica a video via WeTransfer. There are some artifacts in the video. Veronica has to reupload it.
13729102,"Mark: What time is the breakfast?
Susanne: 8-11 a.m.
Mark: What time will you be going?
Susanne: As soon as they open.",Susanne will have breakfast at 8 am.
13828545,"James: What shouldl I get her?
Tim: who?
James: gees Mary my girlfirend
Tim: Am I really the person you should be asking?
James: oh come on it's her birthday on Sat
Tim: ask Sandy
Tim: I honestly am not the right person to ask this
James: ugh fine!","Mary's birthday is on Saturday. Her boyfriend, James, is looking for gift ideas. Tim suggests that he ask Sandy."
13729579,"Jess: How many miles did you run today?
Carter: Just a couple. I just run 30 minutes. Don't care how far.
Jess: Don't you try to beat your time and distance?
Carter: Nah. Just run to run.
Jess: Oh.
Carter: Why? How far did you?
Jess: Almost 4!
Carter: 4K?
Jess: Miles!
Carter: Wow!",Carter ran 30 minutes today. Jess ran almost 4 miles.
13862234,"Julia: I'm sick
Julia: for the second time this month
Gary: My poor Julia. What is going on this time?
Julia: angina
Gary: Are you taking any antibiotic?
Julia: Yes... but I'm sick and tired of being ill
Gary: Take a rest and everything's gonna to be ok!","Julia has an angina. She is ill for the second time this month, which upsets her."
13716272,"Trisha: lol i threw my Farsi notes away by accident xd anyone here kind enough to send me theirs?^^
Rob: last night must've been fun for you Trish :D
Rob: mine are useless. complete mess. tried to catch up but still a lot is missing.
Trisha: ok, thanks anyway :)
Zach: <file_photo> <file_photo> <file_photo> all i have :)
Trisha: <file_gif>
Zach: a huge mess is what's going on with the conjugation of the word ""to want"" so don't sweat it xd
Trisha: my notes were also messy as heck from what I remember haha",Zach sent Trisha notes as she threw away hers mistakenly.
13865465,"Alice: Did you know that Amy had an abortion?
Wendy: Yes
Robert: Yes, she talks about it openly ",Amy had an abortion.
13865426,"Noemi: I liked your perfume today, Alicia
Alicia: Thanks I bought it recently
Alicia: It's Chloe
Marlene: One of my favourite scents 😍",Noemi and Marlene think Alicia was wearing nice perfume today.
13813586,"Joanna: Hi stranger
Joanna: how are you?
Joanna: whatcha doing for Christmas?
Alexandra: Hey
Alexandra: sorry I haven't been writing
Alexandra: I've been swamped with work :(
Alexandra: I have a crazy deadline and very little time to do everything
Alexandra: I'm probably not gonna be able to come visit :(
Joanna: oh no!
Joanna: it's been so long since you've been here
Joanna: :(
Alexandra: I know :(
Alexandra: but I only have 24-26.12 off
Alexandra: and I work 27-30.12 and I'll likely go in on NYE for a few hours as well
Alexandra: it's just too far for too short a time
Joanna: I guess I understand
Joanna: but we miss you here
Alexandra: maybe I'll be able to come at Easter
Alexandra: and I will definitely visit in the summer
Joanna: you know our home is always open to you hon <3
Alexandra: thanks cuz <3 ","Alexandra is too busy to visit her relatives during Christmas. She has a lot of work, only 3 days off and the town is far away. She may come at Easter and will definitely come in the summer. Joanna misses Alexandra."
13820929,"Cassandra: Hiya, is anyone interested in a playdate today or tomorrow? Sammy has been asking for her friends since the holiday started and we have not plans for the next couple of days yet. Anyone up for meeting up? xxx
Amelia: we're out with family I'm afraid... x
Lindsay: oh bless her! We are busy today but can meet tomorrow pm? Park maybe?
Helen: tom is the same! tomorrow sounds great! picnic and play int he park?
Cassandra: good idea guys, she'll be so chuffed! xxx
Helen: so will Tom! quite cute how they miss their little friends!!
Lindsay: I know, Elsa has been asking too!
Cassandra: 11.30?
Helen: yeah cool!
Lindsay: we will join you after lunch, we are swimming in the morning. 
Helen: I didn't know swimming lessons carried on in the holidays?
Lindsay: I didn't either, but they called yesterday to remind me, luckily. I'm a bloody sieve 
Helen: I better check ours then...
Cassandra: see you tomorrow!! xxxx
Helen: see you 
Lindsay: x","Cassandra, Sammy, Lindsay, Tom and Helen are going to meet tomorrow in the park for a playdate. Most of them agree on 11.30 and Lindsay will join them after lunch. She has swimming lessons in the morning."
13862479,"Gaby: Hi, did you get the money?
David: you mean for december?
Gaby: yes
David: not yet :( did you?
Gaby: no :( whats going on???
David: no idea, did you ask Dev?",Gaby and David have not received their December salary yet. David suggests asking Dev about the situation.
13862210,"Albert: I can't wait for the new season of American Gods to come out
Jeffrey: Yep, me too, too bad it's not Netflix and it won't be possible to binge watch it properly
Albert: Yep, a weekly schedule kinda sucks
Jeffrey: These streaming apps are turning us into spoiled kids XD
Albert: Yeah XD
Jeffrey: Anyway I hope the new season is as great as the first one even without the original showrunners
Albert: Yep, it's a risky situation
Jeffrey: We just have to wait and see
Albert: Yep",Albert and Jeffrey are waiting for the new season of American Gods. They wish it was released on Netflix.
13829292,"Kate: Ugh.. Betty...
Kate: u there?
Betty: Sure, what up
Kate: I think I wanna drop out.
Betty: LOL, what? 
Kate: I hate it here, they know nothing about design...
Betty: Gosh, u're unbelievable!
Kate: What?
Betty: Just give it a chance, would ya
Kate: <file_gif>
Betty: <file _gif>",Kate and Betty are at a design event. Kate doesn't like it and she wants to leave.
13731000,"Reggie: Need to redecorate my room.
Kris: Need help with that?
Reggie: Sure, if u've got time.
Kris: Saturday?
Reggie: Fine by me :) 
Kris: CU then!
Reggie: W8! Can u help me pick out a colour?
Kris: What colour were u thinking about?
Reggie: Green.
Kris: <file_photo> <file_photo> <file_photo> Any of these?
Reggie: The last one! I'll take the last one. 
Kris: All right. I'll order it online.",Kris will help Reggie decorate his room on Saturday. He chooses the last photo as the best colour.
13682491,"Mark: <file_photo>
Jake: that's a sweet ride, but not my budget unfortunately :(
Mark: that's what i thought looking at your post
Jake: yeah :(
Mark: it doesn't hurt to ask though
Jake: maybe I will consider getting a loan hahaha, well actually this model was one of my favorites
Mark: cool, well I took a loan for new one because I needed something safer, bigger
Jake: if you will sell it for less than 10k I will be there tomorrow :D hahaha
Mark: haha, wife won't allow me xD
Jake: you will probably get a lot of offers like this anyways :P
Mark: for sure, so far some people called in the last 2 weeks but noone is seriously interested
Jake: it looks really nice so it will definitely sell soon
Mark: hope so
Jake: they are quite popular so don't worry",Jake is in financial difficulties. Mark is selling his car for more than 10k. Mark's car looks really nice and is a popular model so should be easy to sell.
13682014,"Tony: Is the boss in?
Claire: Not yet.
Tony: Could let me know when he comes, please? 
Claire: Of course.
Tony: Thank you.",The boss isn't in yet. Claire will let Tony know when he comes.
13811994,"Ron: Hey Paula!
Paula: Hi Ron;-)
Ron: any plans for NYE?
Paula: yep, my sis is coming to visit me :D
Ron: will u go to a club or to a nice house party?
Paula: no, we gonna stay at home, drink some cheap wine and puke at midnight
Ron: yh..lovely..
Paula: what about you?
Ron: I'm going to Hashaba. <file_other>
Ron: The entrance is free and it's a relatively cheap place
Ron: if you change yr mind, u r most welcome ;-)
Paula: thx
Paula: I'll to talk my sis
Ron: let me know if u wanna join.
Ron: I'll put u on the list then.
Paula: ok, thx
Paula: need to go now, bye
Ron: bye ;-)",Paula's sister will visit her for New Year's Eve and they will stay at home. Ron is going to Hashaba and invites Paula and her sister.
13828335,"Ralph: ready to go to the movies?
Ralph: i'll pick you up in half and hour
Chris: do you mind if i smuggle my own snacks?
Ralph: HAHAHAHAHAHAHAHAHA
Chris: you're so cheap",Ralph and Chris are going to the movie. Ralph will pick up Chris in half an hour. He will bring his own snacks.
13680766,"Rita: didn't take breakfast with me, is there sth in the cafeteria?
Lina: blee, the food there is awfull, I will give u a sandwich
Rita: really? thanks!
Lina: sure, have 2 of them :)",Lina will give Rita one of her 2 sandwiches.
13680928,"Bob: Tomorrow is the panel :/
Alice: Everything will be fine. You have great ideas!
Bob: No, I haven't done anything yet, it's going to be a disaster.
Alice: You still have the whole afternoon, keep your chin up!
Bob: Thanks, but I really don't know what to tell them.
Alice: Focus on one aspect, and take a position, do not be afraid of a discussion
Bob: what aspect?
Alice: Maybe on class?
Bob: or gender... or race.
Alice: Sure, class is always the most difficult and controversial 
Bob: But maybe this is the point - to provoke people?
Alice: Exactly! Do not be afraid, the worst is to be mediocre.
Bob: Do you think I should talk more generally or give some examples?
Alice: I think you should give as short an introduction as possible
Bob: And what then?
Alice: Then get to your examples, things from your research!
Bob: I am not sure.
Alice: Of course, they are the best, the most original and new. That's what you're about!
Bob: Maybe you're right
Alice: And fuck the theory! Nobody cares
Bob: Hahaha, ok, will you read my outline?
Alice: Sure, I'll be honoured 
Bob: Thanks!",Bob and Alice discuss the panel which will take place tomorrow. Bob asks Alice's advice on what to talk about. 
13682368,"Bunny: hi
Albert: hi honey
Bunny: can you come here now?
Albert: is there anything wrong?
Bunny: no
Bunny: i just miss you so much :)
Albert: oh you scared me to death
Bunny: im sorry..
Albert: its fine
Albert: i can be there at 8
Bunny: thank you
Albert: i miss you too :*
Bunny: so be sooner <3",Bunny and Albert are going to meet at 8.
13727582,"Bob: Hello Lucas, I'm writing in regards to your post on the Freelancers FB group.
Bob: I would like to apply for the position of Social Media Manager at your company.
Lucy: Hi Bob, thanks for reaching out!
Lucy: What made you interested in applying with us?
Bob: I have 4 years experience in social media management for several small companies in the area.
Bob: I feel that I would be a good fit for your company.
Lucy: That sounds great. Do you have a CV that I could read over?
Bob: Yes, I do, and an online portfolio as well. 
Bob: Should I send it here over messenger?
Lucy: Please send it to my email: lucy@socialmediacompany.com
Bob: Thank you, I will send it over right away.
Lucy: You're welcome, Bob. 
Lucy: I will look over your CV and HR will be in touch with you about setting up an interview.
Bob: That's great! Thank you Lucy and I look forward to meeting you.",Bob wants to apply for the position of Social Media Manager at Lukas's company. Bob has worked in social media management for several small companies. Lucy wants Bob to send his CV to lucy@socialmediacompany.com. HR will contact Bob.
13682474,"Karson: Hey
Finley: Hi
Karson: What's up ?
Finley: Nothing much and u?
Karson: Making dinner
Finley: What are you preparing?
Karson: Spaghetti
Finley: Nice. When will u cook for me? :)
Karson: When you come visit me
Finley: Hehe. U a pilot, steal a plane and come here
Karson: Not possible
Finley: Haha
Karson: I'll get shot down before even getting anywhere
Finley: Just joking
Karson: I know
Finley: :)
Karson: Good night
Finley: Already? Ok.. good night. Sweet dreams
Karson: Yes already I have work early tomorrow. Thanks you too
Finley: Okie ;)",Karson is making spaghetti for dinner. Finley wants to meet but this won't happen soon.
13829562,"Rafal: happy birthay !!!1!1!oneone!!
Beata: thank you :D I thought you forgot!
Rafal: how could I forget you had your birthday 4 days ago
Beata: yeah, I still expect some presents xD",Beata's birthday was 4 days ago.
13680781,"Monica: Carl, can I drop in after work for w moment?
Carl: Sure, no problem. Something happened?
Monica: No, I just want to give you back this summer holiday brochure you lend us on Monday.
Carl: Oh, good, have you found something?
Monica: Yeah, this last minute offer in Spain you’ve recommended sounds nice.
Carl: I’m happy to hear that. 
Monica: I’ll tell you more when we meet.
Carl: Nice, I’ll be home at 5.
Monica: Ok, I should drop ca. 5.30. See you!
Carl: See you!",Monica will drop in to give back a summer holiday brochure that Carl lend them. She is interested in a last minute offer in Spain. Carl will be home at 5. Monica should drop around 5.30.
13729922,"Greta: Miriam, I have called mobile cell phone, no answer.
Miriam: Oh, hello dear, everything ok with the Watsons?
Greta: Not really, it is mother, Carol, she is always following me when I clean house, I am so parannoyed.
Miriam: Do you mean paranoid, dear? Well, we must sort this out. I will ring her!
Greta: Oh, what will you to her say?
Miriam: I will simply tell her that all my au pairs have excellent references and have been thoroughly checked for criminal records etc.
Greta: I am worried!
Miriam: I will also say that her shadowing you constantly is making you upset and uncomfortable.
Greta: That is true! But I do not want to leave kids, all is well from behavoirs of Carol.
Miriam: Now, don't worry dear, I will contact Carol and sort it all out!
Greta: You are Angel, Miriam!","Greta is working as an au pair at the Watson family. The mother, Carol, is following her all the time which makes her uncomfortable. Miriam will talk to Carol."
13716694,"Agnes: Hey, what's up boyz? :)
Agnes: You called me some time ago
Josh: Hi, we're on our way to the resort
Mark: The views are fantastic
Mark: <photo>
Josh: <photo>
Agnes: How is the trip?
Mark: Heavy traffic, but it's ok
Josh: And we stopped at McDonald's twice :) :)
Agnes: Naughty! ;)
Mark: We'll be there in an hour
Mark: Will call you then
Agnes: Okay
Agnes: Have a safe trip!",Mark and Josh are on their way to the resort. Agnes wishes them a safe trip.
13818385,"April: Hi Archi, r u working tmr?
April: I'm planning to go for a bike ride. 
April: Do u want to join in?
Archibald: Hi April!
Archibald: I'd love to, but I have a funeral to attend to.
April: Oh, I'm sorry. I didn't know. 
April: R u ok?
Archibald: Yes, I'm fine. It's my aunt's funeral.
April: I'm sorry to hear it. 
Archibald: Well, not really my aunt. Just a friend of the family. 
April: I understand.
April: Were u close?
Archibald: No. I saw her once every two or three years.
Archibald: But she was close with my father and I'm taking him to the funeral. 
April: I see. 
Archibald: What time did you plan to go biking?
April: I thought around noon.
Archibald: If you wait until 1 o'clock, I could join you :)
April: Ok, I'd like that!
Archibald: Cool. Usual meeting point? 
April: Yes! :)
Archibald: See you then!
April: :)",April wants Archibald to join her for a bike ride tomorrow. He is taking his father to a family friend's funeral and will only by available after 1 pm. April will meet him then at their usual meeting spot.
13728291,"Jody: I hate ironing!
Lynn: Me too!
Jody: Especially shirts!
Lynn: I know, that's a pain in the neck!
Jody: My hubby uses like 5 shirts a week! And all I do is iron them!
Lynn: Can't he do it himself?
Jody: Wouldn't even let him near an iron!
Lynn: Why not?
Jody: Well, mostly because the last time he did ironing, he burnt my favourite shirt and two of his own.
Lynn: How did he manage to do that?
Jody: Have no idea. Suppose he left the iron on the shirts and forgot to unplug it, but will never know. 
Lynn: Have you tried an ironing machine?
Jody: Yes, I have an iron at home. Don't need to borrow it from the neighbour.
Lynn: No, like this: <file_other>
Jody: What's this?
Lynn: An ironing machine. Useful with shirts, T-shirts and similar. 
Jody: So, how does it work?
Lynn: Not sure. Probably hot air goes through and pushes the material out so that it also irons it. 
Jody: Sounds too good to be true.
Lynn: But it isn't! I have a similar one and it actually works!
Jody: Rly? Can I come over someday and judge for myself?
Lynn: Sure! I'm doing the laundry tonight. If you have time tomorrow, pop in for a quick coffee ;)
Jody: Sure will! Thanks!
Lynn: No problem! Hope it makes your life easier :)
Jody: If it works as advertised, surely will!
Lynn: Believe me! It does!
Jody: Tomorrow around 2:00?
Lynn: Sure. Will be waiting.
Jody: See you then.
Lynn: Bye.","Jody hates ironing, especially her husband's shirts. She irons them because last time he did it, he burnt her favourite shirt and two of his own. Lynn suggests buying an ironing machine. Jody will visit her tomorrow around 2:00 to see how it works."
13681523,"Roy: Please see the link to this week's topic and instructions <file_other>
Anna: Thank you! If you could please offer your edits and comments on last week's topic, I can get started.
Roy: Sure, do you have the link?
Anna: Sure, sorry: <file_other>
Roy: Thanks!
Anna: FYI, I'll be out of the office this Thursday and Friday if we could get things done early?
Roy: Sure, no problem. I'll look at this now.
Anna: Thank you so much!
Roy: Of course!","Anna won't be in the office this Thursday and Friday, so Roy is going to offer his edits and comments on the last week's topic now."
13729450,"Mary: What time we should be at home?
Nina: I think about 8.15. 
Nina: Just after Mike, why?
Mary: Nancy wants to visit us.",Mary and Nina have to be home at about 8.15.
13612007,"Gregory: Wanna go to the movies? 
Paul: Why not, what movie?
Gregory: Climax?
Paul: oh, I've seen it already...","Gregory wants to go with Paul to see the movie ""Climax"", but Paul has already seen the movie."
13730524,"Stacy: What flavor do you want if they don't have vanilla?
George: They always have vanilla, stupid!
Stacy: I can forget your ice cream altogether, asshole!
George: Rocky Road!
Stacy: Okay. Was that hard?",George wants vanilla ice cream. Stacy might not get them for George as he's mean.
13828794,"Harvey: do you really wanna go to that skiing resort?
Harvey: you are aware it is a three hour drive to get there right?
Harvey: that's a loooooooong drive!
Carol: i know i know
Carol: and since i'm not doing any of the driving i'll pay for the gas :-D
Harvey: that's a very generous thing to go
Carol: and snacks!!! :-)
Harvey: thank you very much!
Carol: how do you feel about going tomorrow?
Harvey: tomorrow is saturday and i work every other saturday
Harvey: and i need to work tomorrow :-(
Harvey: let's either do it on sunday or next saturday
Carol: next saturday works out better for me
Carol: do you mind if i invite jon and amanda to tag alon?
Harvey: of course not!!! i like them a lot!
Carol: they've never been skiing before
Carol: it will be a new experience for all of us
Harvey: except for me! i've been skiing since i was a child
Carol: really? i thought you'd never done it
Harvey: i grew up in the snow and used to ski all the time
Harvey: i also used to play hockey and skate
Carol: that sounds like fun
Harvey: we can do all that next week!",Harvey and Carol are going skiing next Saturday because Harvey has to work this week. The resort is three hours away. Harvey will drive and Carol will pay for gas and snacks. Jon and Amanda might join them. Nobody except Harvey has skied before. He knows how to play hockey and skate too.
13716280,"Jan: Guys... the landlord has just published her review of us. It's I-N-S-A-N-E <file_photo>
Emma: Give me a sec
Ricardo: FUCK
Emma: I especially like the bit about Janek being ""sombre"" and ""exceptionally rude""
Jan: omg was I?
Emma: Hmmmm well, I bet it's one of these cultural differences... As a Spaniard she probably expected you to become her best friend and have a friendly chat about the weather... Instead, you greeted her enumerating all the faults of the apartment (which I would also do, but I understand if it was too much for her).
Jan: Well then, I'll write to her and apologise, perhaps she'll change the review?
Emma: I doubt it, but you can try if you have a moment to spare. Again, I don't really think you've done anything wrong, but upon some consideration, she might have misunderstood our non-Spanish behaviour
Jan: Yeah, I think you're right. Also, I assume this thing about cigarette fags all over the balcony is yet another delusion of hers?
Emma: Fuuuck. I actually might have left some... I was so tired in the morning I didn't even think about that. I'm so sorry guys 😭
Jan: Well, it looks like we deserve the shitty review and there's not much we can do about it, can we?
Ricardo: Hmmm, yeah, you might be right. In any case it's only one negative review by a silly old woman, I don't really think it'll ruin our lives
Jan: I feel like it'll totally ruin mine 💩
Emma: Change your name to Juan as I've been suggesting for years
Jan: 😂
Ricardo: When life gives you lemons, change your name to Juan
Emma: And your life will be much fun lalalalaaaa 🎵
Jan: AAAAAAAAAAAA 🙉🙉🙉","Jan's, Emma's and Ricardo's landlord published a bad review about them. "
13828383,"Jill: Did you do your homework for tomorrow?
Ashley: Sure.
Jill: Can I copy it?
Ashley: Y?
Jill: Going out with my parents tonight and won't have time to do it.
Ashley: Sure <file_picture> here's the picture. ",Ashley let Jill copy her homework for tomorrow. Jill's going out with her parents tonight and won't have time to do it herself. 
13731476,"Sebastian: <file_other>
Sebastian: I found this gold on youtube.
Sebastian: Reminds me of time when there was no youtube only custom webpages with different weird funny stuff
Mike: Hahaaha. I remember it. Thank you for giving me a chance to go back in time :D
Mike: LOL it's great!",Sebastian sent to Mike a funny video on youtube.
13730161,"Aisha: I woke up at 6
Vicky: Why so early?
Aisha: Benefits of having a little baby ...",Aisha woke up at 6 because of her baby. 
13728488,"Terry: Can I borrow your kayak
Gina: Sure when do you need it?
Terry: this weekend
Gina: ok well come by and pick it up on Friday
Terry: can I pick it up on Thursday?
Gina: Sure come by around 6",Terry is borrowing Gina his kayak for the weekend. She will pick it up around 6 on Thursday.
13865476,"Claire: I’m so stressed :(((
Vince: Me too… I’m still revising
Nate: I hope it will be easy
Paula: What’re you revising? You can’t learn a language in one evening
Vince: Thanks for this, I feel much more confident now
Paula: It’s a language test, you either understand it or you don’t
Claire: I’m worried they will give a weird subject or that I will be too far away and won’t hear the recording
Nate: Me too... I listened to all the recordings in the book, but I don't think I'm ready
Paula: You're all ready, just stop panicking
Vince: I just want it to be over
Claire: Yeah... :(
Paula: You're acting like it's the end of the world ;)
Paula: Vince, go to bed, you need to have a clear head tomorrow
Claire: I don't think I'll be able to sleep tonight. Where should we meet tomorrow?
Nate: I'll wait for you at the entrance",Vince is revising for the language test which is scheduled for tomorrow. Nate will wait for Vince and Claire at the entrance before the test.
13828478,"Charles: how much are you paying for your gym?
Jane: I have a membership, open with 24/7 access
Charles: Ok, same as I, how much is it?
Jane: 50 quid per month
Jane: But there's a swimming pool
Charles: I knew it! my gym is a total rip-off
Jane: How much are you paying?
Charles: 80! But I don't have a pool
Jane: bit much, I think","Jane pays 50 GBP for her monthly gym membership with a swimming pool available. Charles pays 80 with no pool, which he finds expensive."
13731068,"Wendy: I broke mum’s vase ;[
Brenda: Soo we’re fucked, what now?
Wendy: It’s not completely destroyed, but there’s a huge scratch
Brenda: Just put it back and turn it so that they can’t see it
Wendy: omg
Brenda: Just do it, they’ll realize it later! then well pretend we don’t know anything
Wendy: haha ok xd",Wendy broke her mom's vase. She and Brenda will pretend they don't know anything.
13821584,"Corbin: make sure to bring ID with you
Buck: no worries
Donald: okey dokey",Corbin reminds Buck and Donald to bring their IDs.
13730081,"Roxanne: What happened yesterday?
Matt: Nothing, I just left because I felt bad.
Roxanne: Oh, OK, are you better now?
Matt: Yeah, but can't talk right now.
Roxanne: Sure, take care",Matt left yesterday because he felt bad. He's better now. 
13829252,"Carrie: How was it? :D
Carrie: Or is it still going? ;>
Olivia: yes
Carrie: whoah, good!
Olivia: no
Olivia: 30
Carrie: Waiting for more, you got me curious
Olivia: Jesus, I thought it'll never end
Carrie: That bad?
Olivia: It wasn't awful if that's what you're asking, but... I don't know, I didn't feel anything?
Carrie: I understand, it happens
Carrie: But will meet again?
Olivia: He texted me already and wants to meet
Carrie: He must have liked you then! That's good
Olivia: No if I don't like him... And I kind of think I don't. He was nice and all, but...
Carrie: You don't fancy him?
Olivia: :( it's so shallow... I feel really bad about it
Carrie: I think you shouldn't - what guy would say the same? We both know they wouldn't talk to a girl they don't find pretty so don't beat yourself about it
Olivia: Thanks dear
Olivia: What should I do? He asked me out again
Carrie: I’d give him another chance. Sometimes there are no sparkles in the beginning
Carrie: But you said you like talking to him
Olivia: Yeah, he’s nice, I’m not sure if not too nice ;)
Carrie: Hahaha, we sure are from the same family
Olivia: I said I’d go out with him again
Olivia: Ok, he suggested we can go to the cinema again…
Carrie: Very creative indeed :D
Olivia: Maybe I’m weird, but come on, I don’t feel like going any more.
Carrie: Eh… Go out with him once more and if you’re bored again just tell him no.",Olivia went on a date. She doesn't know if she wants to continue this relationship. He invited Olivia to the cinema again.
13862980,"Caitlin: Hey, Could you tell Erica that I'm not going tonight? Thanks Caity x
Laura: its david tonight :L ill tell him though :) <3
Caitlin: cheers!
Laura: ;)",Laura will inform David that Caitlin is not coming tonight.
13729079,"Robert: Would you like to go to the Opera?
Madeline: wow, why not?
Robert: any preferences?
Madeline: I've no idea what they're playing these days.
Robert: There is some Tchaikovsky 
Madeline: no, it's very banal, for children
Madeline: do they have anything more contemporary?
Robert: I think Shostakovich 
Madeline: That's way better
Robert: and Szymanowski
Robert: Do you know him
Madeline: I've heard of him, I believe he was Ukrainian
Robert: Apparently Polish, the opera is called ""King Roger""
Madeline: Let's try it, something new
Robert: Ok, I'll book it!","Robert and Madeline are going to the Opera to see ""King Roger"" by Szymanowski."
13611951,"Rob: Hey Joe, are you coming in to work today?
Joe: Oh shit, slept in.
Rob: hehe
Joe: I'll be there in 20 min.
Rob: Don't sweat it, I'll cover for you. Hopefully, the boss doesn't come into the warehouse before you come.
Joe: Ok, thanks. I can't believe my stupid alarm didn't go off!
Rob: No prob, see ya when you get here","Joe slept in, because alarm didn't ring. He's late for work."
13727580,"Sundy: thanks for your email, we're very happy that you're coming to stay with us this summer. What time are you arriving in Ironwood?
Sally: at 3:40 pm
Sundy: could you send us your flight number. We'll all meet you at the airport. Can you send us your  mobile too?
Sally: thanks so much. I'm looking forward to meet you
Sundy: Is there anything special you would like to do or see?
Sally: no thanks, i'll be happy to spend time with your family and live your family life",Sally is arriving in Ironwood at 3:40. This summer she will spend time with Sundy's family.
13716213,"Alfie: fuck this weather
Muhammad: perfect for a drink
Riley: 1000% what muhammad said
Riley: :D
Alfie: hah. you can always find the positives :D
Muhammad: at your service ;)",The weather is bad.
13809948,"Kim: Hey Ben, I see you are online today.
Ben: Hey
Kim: You are offly quite this days did you know that?
Ben: Nothing just having a downtime.
Kim: What’s that got on your post?
Ben: I think an internet place is look for programmers, Am I reading this right??
Kim: Let me see,.. You are right.
Ben: Umhh..
Kim: What are doing tonight Ben, pizza with coke ? Like we did it last time?
Ben: Oh no no we have got do that again for sure, do you mind if I get a rain check?
Kim: Sure, So, will I see you tonight.
Ben: I will give you a call.
Kim: I'll be waiting..",Ben posted a job advert for programmers. Ben will call Kim if he wants to meet tonight for pizza and coke.
13829449,"Mary: hello, could I have those capsules?. Whats the address?
Lisa: Hi, I'm at home write now. So come by , Green Square 12
Mary: OK, ill be around 8pm, whats the flat nr?
Lisa: it is not my flat so Iam not allowed to forward that, but i will wait outside, second entrance. message me when your there
Mary: dont have net on my phone i will just wait outside at 8
Lisa: this is my nr 123456789
Mary: ok see you
Lisa: (Y)",Mary will pick up capsules from Lisa at Green Square 12 at 8 pm. Lisa will be waiting outside.
13680738,"Giny: do we have rice?
Riley: nope, it's finished
Giny: fuck!
Giny: ok, I'll buy",Giny and Riley don't have any rice left. Giny will buy some.
13594102-1,"Steve: Good morning! Ready to go?
Anton: Morning, boss. Give me a few more secs.
Steve: Or minutes :)
Anton: A quarter of an hour will do.
Steve: But no longer please!
Anton: Thxs.
Steve: CU",Steve is picking Anton up. Anton is running late.
